customer_id,age,age_group,gender,annual_income,loan_amount,loan_purpose,employment_length_years,credit_history_years,num_open_credit_lines,debt_to_income_ratio,has_previous_default,delinquent_2yrs,risk_label,batch_month
CUST_100591,36,Working Age (25-55),Male,172000.0,20000,debt_consolidation,0,9,2,0.4917,0,1,0,Month_4
CUST_100592,51,Working Age (25-55),Male,70700.0,23100,debt_consolidation,6,15,8,0.1926,0,0,0,Month_4
CUST_100593,41,Working Age (25-55),Female,75600.0,27400,home_improvement,7,17,8,0.3358,0,0,0,Month_4
CUST_100594,19,Young (<25),Female,25700.0,12700,home_improvement,1,10,8,0.2157,0,0,0,Month_4
CUST_100595,54,Working Age (25-55),Male,96100.0,18600,debt_consolidation,0,20,3,0.5131,0,2,1,Month_4
CUST_100596,60,Senior (>55),Female,81900.0,12900,small_business,9,17,5,0.6446,1,1,1,Month_4
CUST_100597,33,Working Age (25-55),Female,44100.0,12800,debt_consolidation,1,10,12,0.3751,1,0,1,Month_4
CUST_100598,55,Working Age (25-55),Female,58300.0,7500,debt_consolidation,13,19,9,0.3267,0,0,0,Month_4
CUST_100599,53,Working Age (25-55),Male,53600.0,7900,debt_consolidation,2,22,8,0.3098,0,0,0,Month_4
CUST_100600,48,Working Age (25-55),Female,77200.0,28200,credit_card,0,11,9,0.2945,1,0,1,Month_4
CUST_100601,52,Working Age (25-55),Male,71900.0,32700,home_improvement,0,18,5,0.2441,0,0,0,Month_4
CUST_100602,40,Working Age (25-55),Female,43300.0,14000,debt_consolidation,14,13,8,0.3128,0,3,0,Month_4
CUST_100603,46,Working Age (25-55),Male,28200.0,13600,debt_consolidation,2,16,10,0.3319,0,1,1,Month_4
CUST_100604,37,Working Age (25-55),Female,106400.0,25800,credit_card,2,12,10,0.5639,0,0,1,Month_4
CUST_100605,47,Working Age (25-55),Male,22600.0,5400,medical,0,18,5,0.2236,0,0,0,Month_4
CUST_100606,38,Working Age (25-55),Female,47300.0,5800,debt_consolidation,3,13,11,0.3404,0,0,0,Month_4
CUST_100607,31,Working Age (25-55),Male,31600.0,8500,major_purchase,13,10,2,0.1377,0,0,0,Month_4
CUST_100608,56,Senior (>55),Female,93200.0,22400,debt_consolidation,5,21,3,0.3503,0,0,0,Month_4
CUST_100609,51,Working Age (25-55),Male,60200.0,19100,home_improvement,10,14,4,0.2134,0,0,0,Month_4
CUST_100610,43,Working Age (25-55),Male,26600.0,3100,credit_card,3,12,7,0.2567,0,0,0,Month_4
CUST_100611,36,Working Age (25-55),Male,33700.0,6200,debt_consolidation,5,15,10,0.205,0,0,0,Month_4
CUST_100612,34,Working Age (25-55),Male,44400.0,7500,credit_card,3,13,4,0.2136,0,0,0,Month_4
CUST_100613,38,Working Age (25-55),Female,45100.0,11200,small_business,7,7,9,0.5039,0,0,1,Month_4
CUST_100614,41,Working Age (25-55),Male,27900.0,13100,debt_consolidation,13,13,8,0.1826,0,0,0,Month_4
CUST_100615,52,Working Age (25-55),Male,55800.0,23400,debt_consolidation,0,13,4,0.2291,1,0,1,Month_4
CUST_100616,33,Working Age (25-55),Male,55200.0,22700,debt_consolidation,7,5,7,0.2539,0,1,1,Month_4
CUST_100617,54,Working Age (25-55),Male,24300.0,8400,debt_consolidation,8,15,9,0.5866,0,0,1,Month_4
CUST_100618,48,Working Age (25-55),Male,106100.0,48200,home_improvement,14,18,10,0.2906,0,0,0,Month_4
CUST_100619,33,Working Age (25-55),Female,66900.0,22300,debt_consolidation,0,10,4,0.3937,1,0,1,Month_4
CUST_100620,43,Working Age (25-55),Male,16100.0,6600,debt_consolidation,2,10,7,0.4886,0,0,1,Month_4
CUST_100621,33,Working Age (25-55),Male,33900.0,15600,credit_card,12,11,10,0.4114,0,0,1,Month_4
CUST_100622,33,Working Age (25-55),Female,35000.0,15500,medical,0,14,7,0.1755,0,0,1,Month_4
CUST_100623,55,Working Age (25-55),Female,71200.0,16700,debt_consolidation,30,13,9,0.1816,0,0,0,Month_4
CUST_100624,24,Young (<25),Male,47600.0,6800,debt_consolidation,1,10,9,0.2973,0,0,0,Month_4
CUST_100625,31,Working Age (25-55),Female,26800.0,12900,debt_consolidation,0,15,4,0.3263,1,0,1,Month_4
CUST_100626,54,Working Age (25-55),Male,105300.0,22300,small_business,5,17,4,0.1569,0,1,0,Month_4
CUST_100627,66,Senior (>55),Male,39200.0,7500,credit_card,18,18,9,0.3755,0,2,0,Month_4
CUST_100628,36,Working Age (25-55),Female,54000.0,23600,credit_card,3,10,2,0.2176,0,0,0,Month_4
CUST_100629,48,Working Age (25-55),Female,37900.0,17900,debt_consolidation,4,14,5,0.2596,0,0,0,Month_4
CUST_100630,42,Working Age (25-55),Female,26000.0,6000,home_improvement,6,13,7,0.3,0,2,0,Month_4
CUST_100631,47,Working Age (25-55),Male,65000.0,29100,major_purchase,12,17,7,0.2938,0,1,0,Month_4
CUST_100632,47,Working Age (25-55),Female,31800.0,14700,debt_consolidation,12,14,8,0.2572,0,0,0,Month_4
CUST_100633,33,Working Age (25-55),Male,34000.0,11200,medical,1,10,6,0.4857,0,3,1,Month_4
CUST_100634,45,Working Age (25-55),Female,22500.0,5000,debt_consolidation,0,16,3,0.5153,0,0,1,Month_4
CUST_100635,31,Working Age (25-55),Female,108700.0,22100,debt_consolidation,7,10,6,0.2921,1,0,0,Month_4
CUST_100636,48,Working Age (25-55),Male,91900.0,30500,debt_consolidation,3,17,4,0.3155,0,0,0,Month_4
CUST_100637,32,Working Age (25-55),Male,31100.0,13100,credit_card,2,8,7,0.2362,0,1,1,Month_4
CUST_100638,45,Working Age (25-55),Female,23700.0,6200,debt_consolidation,14,15,9,0.4812,0,0,1,Month_4
CUST_100639,41,Working Age (25-55),Female,37500.0,7300,home_improvement,1,12,3,0.2048,1,0,0,Month_4
CUST_100640,44,Working Age (25-55),Male,68900.0,27300,debt_consolidation,2,16,8,0.3517,0,0,0,Month_4
CUST_100641,32,Working Age (25-55),Male,70300.0,33200,debt_consolidation,0,12,2,0.3151,0,0,1,Month_4
CUST_100642,38,Working Age (25-55),Male,16100.0,6700,debt_consolidation,1,10,8,0.3884,0,0,1,Month_4
CUST_100643,43,Working Age (25-55),Female,19600.0,4900,credit_card,0,13,11,0.3756,0,1,1,Month_4
CUST_100644,22,Young (<25),Female,26800.0,7500,major_purchase,4,4,5,0.4056,0,0,1,Month_4
CUST_100645,40,Working Age (25-55),Male,79700.0,37500,debt_consolidation,6,12,10,0.2496,0,0,0,Month_4
CUST_100646,34,Working Age (25-55),Female,75500.0,29200,debt_consolidation,1,11,9,0.1152,0,1,0,Month_4
CUST_100647,37,Working Age (25-55),Female,52700.0,14900,credit_card,2,11,8,0.2862,0,0,0,Month_4
CUST_100648,55,Working Age (25-55),Female,58800.0,27200,debt_consolidation,5,24,7,0.4412,0,0,1,Month_4
CUST_100649,42,Working Age (25-55),Male,29300.0,13600,debt_consolidation,3,13,4,0.1168,1,0,0,Month_4
CUST_100650,37,Working Age (25-55),Male,78900.0,26700,small_business,2,6,4,0.168,0,0,0,Month_4
CUST_100651,31,Working Age (25-55),Female,26300.0,10000,major_purchase,0,8,8,0.2628,0,1,1,Month_4
CUST_100652,40,Working Age (25-55),Male,93800.0,21400,credit_card,5,13,1,0.2448,0,1,0,Month_4
CUST_100653,44,Working Age (25-55),Female,44400.0,10600,debt_consolidation,0,13,6,0.2524,0,0,0,Month_4
CUST_100654,56,Senior (>55),Female,38400.0,14700,credit_card,17,18,7,0.3126,0,0,0,Month_4
CUST_100655,28,Working Age (25-55),Male,80000.0,13600,small_business,0,9,7,0.1237,0,1,0,Month_4
CUST_100656,49,Working Age (25-55),Male,94000.0,13900,credit_card,5,17,4,0.2039,1,0,0,Month_4
CUST_100657,30,Working Age (25-55),Male,88300.0,11700,credit_card,1,13,5,0.4196,0,0,0,Month_4
CUST_100658,29,Working Age (25-55),Male,36100.0,17500,debt_consolidation,0,10,10,0.293,0,1,1,Month_4
CUST_100659,48,Working Age (25-55),Male,50600.0,10200,debt_consolidation,4,12,9,0.2151,0,1,0,Month_4
CUST_100660,61,Senior (>55),Male,159500.0,34800,debt_consolidation,4,23,7,0.2095,0,0,0,Month_4
CUST_100661,48,Working Age (25-55),Female,78100.0,33100,debt_consolidation,9,14,8,0.1348,1,0,0,Month_4
CUST_100662,28,Working Age (25-55),Female,54700.0,9200,small_business,0,9,6,0.3231,0,0,0,Month_4
CUST_100663,39,Working Age (25-55),Female,34300.0,10700,medical,10,13,7,0.4884,0,0,1,Month_4
CUST_100664,33,Working Age (25-55),Male,45300.0,9700,home_improvement,2,10,6,0.2144,0,0,0,Month_4
CUST_100665,29,Working Age (25-55),Female,41700.0,16200,debt_consolidation,1,12,10,0.3702,0,0,1,Month_4
CUST_100666,31,Working Age (25-55),Male,26800.0,3900,debt_consolidation,6,14,8,0.3631,0,1,1,Month_4
CUST_100667,35,Working Age (25-55),Female,28900.0,7000,debt_consolidation,4,11,10,0.2466,0,0,0,Month_4
CUST_100668,29,Working Age (25-55),Male,52000.0,7000,credit_card,11,10,7,0.2296,0,0,0,Month_4
CUST_100669,45,Working Age (25-55),Female,29600.0,12200,credit_card,2,15,9,0.3272,0,0,0,Month_4
CUST_100670,48,Working Age (25-55),Female,49300.0,16600,small_business,2,12,9,0.2472,0,0,0,Month_4
CUST_100671,41,Working Age (25-55),Female,82800.0,16800,medical,0,13,7,0.1507,0,0,0,Month_4
CUST_100672,37,Working Age (25-55),Male,35400.0,16600,home_improvement,4,9,5,0.1969,0,0,0,Month_4
CUST_100673,32,Working Age (25-55),Female,29700.0,7500,debt_consolidation,9,10,6,0.2957,0,0,0,Month_4
CUST_100674,52,Working Age (25-55),Female,57100.0,6400,debt_consolidation,7,17,9,0.3395,0,0,1,Month_4
CUST_100675,41,Working Age (25-55),Male,46000.0,10100,major_purchase,1,17,8,0.2846,0,0,0,Month_4
CUST_100676,48,Working Age (25-55),Female,93800.0,42900,home_improvement,1,17,13,0.2958,0,0,0,Month_4
CUST_100677,31,Working Age (25-55),Female,54300.0,19000,debt_consolidation,5,11,4,0.1831,0,0,0,Month_4
CUST_100678,56,Senior (>55),Female,37000.0,11800,home_improvement,0,12,4,0.4507,1,1,1,Month_4
CUST_100679,51,Working Age (25-55),Female,50000.0,12300,debt_consolidation,5,20,9,0.4392,1,0,1,Month_4
CUST_100680,38,Working Age (25-55),Female,25400.0,10700,home_improvement,11,8,3,0.2076,0,0,0,Month_4
CUST_100681,38,Working Age (25-55),Male,43500.0,6800,home_improvement,0,18,7,0.3178,0,0,0,Month_4
CUST_100682,24,Young (<25),Male,27300.0,4800,credit_card,5,9,10,0.3838,0,0,1,Month_4
CUST_100683,19,Young (<25),Male,60000.0,20100,debt_consolidation,1,5,4,0.347,0,1,1,Month_4
CUST_100684,20,Young (<25),Male,134000.0,50000,debt_consolidation,2,4,7,0.1725,0,0,0,Month_4
CUST_100685,40,Working Age (25-55),Female,28000.0,7100,credit_card,2,12,6,0.1902,0,0,0,Month_4
CUST_100686,45,Working Age (25-55),Male,30600.0,12600,credit_card,8,14,5,0.284,0,3,0,Month_4
CUST_100687,48,Working Age (25-55),Female,45500.0,22800,credit_card,3,15,6,0.2017,0,2,0,Month_4
CUST_100688,40,Working Age (25-55),Male,87200.0,10000,debt_consolidation,7,13,12,0.2652,0,0,0,Month_4
CUST_100689,53,Working Age (25-55),Female,70800.0,10700,small_business,3,16,8,0.4639,0,1,1,Month_4
CUST_100690,55,Working Age (25-55),Male,62400.0,29400,debt_consolidation,5,20,13,0.4964,0,0,1,Month_4
CUST_100691,45,Working Age (25-55),Male,26700.0,6300,small_business,6,14,8,0.4826,1,2,1,Month_4
CUST_100692,37,Working Age (25-55),Female,69500.0,30900,credit_card,0,13,5,0.2773,1,0,1,Month_4
CUST_100693,69,Senior (>55),Male,92500.0,33400,debt_consolidation,5,23,10,0.495,1,0,1,Month_4
CUST_100694,29,Working Age (25-55),Female,34800.0,12800,medical,11,12,4,0.1933,0,0,0,Month_4
CUST_100695,47,Working Age (25-55),Female,31800.0,7000,debt_consolidation,1,25,9,0.1785,0,0,0,Month_4
CUST_100696,51,Working Age (25-55),Male,55000.0,16100,home_improvement,5,14,12,0.1363,0,0,0,Month_4
CUST_100697,24,Young (<25),Male,53200.0,6300,credit_card,2,10,9,0.2732,0,0,0,Month_4
CUST_100698,37,Working Age (25-55),Male,69700.0,26900,debt_consolidation,1,5,4,0.249,1,0,1,Month_4
CUST_100699,56,Senior (>55),Female,34200.0,12200,debt_consolidation,3,16,4,0.3506,0,0,0,Month_4
CUST_100700,48,Working Age (25-55),Female,54400.0,21800,major_purchase,2,19,7,0.2379,0,0,0,Month_4
CUST_100701,40,Working Age (25-55),Male,27400.0,3800,credit_card,0,16,2,0.2905,1,0,1,Month_4
CUST_100702,54,Working Age (25-55),Female,44800.0,14700,home_improvement,11,16,9,0.428,0,1,1,Month_4
CUST_100703,27,Working Age (25-55),Male,38500.0,6600,debt_consolidation,0,9,9,0.3603,0,0,0,Month_4
CUST_100704,22,Young (<25),Female,22300.0,9200,debt_consolidation,0,10,8,0.4511,0,0,1,Month_4
CUST_100705,45,Working Age (25-55),Female,87400.0,31900,debt_consolidation,1,11,11,0.3682,0,0,1,Month_4
CUST_100706,33,Working Age (25-55),Female,145400.0,21300,credit_card,4,7,12,0.3829,1,0,0,Month_4
CUST_100707,19,Young (<25),Female,52400.0,18300,debt_consolidation,1,12,9,0.2209,0,0,0,Month_4
CUST_100708,37,Working Age (25-55),Male,32800.0,9300,major_purchase,3,14,3,0.3394,0,0,0,Month_4
CUST_100709,37,Working Age (25-55),Female,136700.0,35300,debt_consolidation,12,14,7,0.2105,0,0,0,Month_4
CUST_100710,30,Working Age (25-55),Male,56100.0,18000,major_purchase,5,8,11,0.1894,0,0,1,Month_4
CUST_100711,59,Senior (>55),Male,55900.0,11900,debt_consolidation,9,20,8,0.2461,0,2,0,Month_4
CUST_100712,39,Working Age (25-55),Male,52800.0,15800,debt_consolidation,1,10,6,0.2939,0,0,0,Month_4
CUST_100713,35,Working Age (25-55),Male,25300.0,11400,debt_consolidation,8,12,9,0.3759,0,1,0,Month_4
CUST_100714,37,Working Age (25-55),Male,30500.0,14600,debt_consolidation,0,13,13,0.2539,0,0,0,Month_4
CUST_100715,38,Working Age (25-55),Female,58000.0,12300,credit_card,2,13,9,0.1726,0,1,0,Month_4
CUST_100716,53,Working Age (25-55),Female,81400.0,9800,credit_card,11,22,6,0.4856,0,0,0,Month_4
CUST_100717,44,Working Age (25-55),Female,54500.0,7000,debt_consolidation,4,10,10,0.3467,0,0,0,Month_4
CUST_100718,20,Young (<25),Male,47100.0,14800,debt_consolidation,0,11,5,0.1489,0,0,0,Month_4
CUST_100719,50,Working Age (25-55),Male,56800.0,18200,debt_consolidation,0,20,4,0.4158,0,2,1,Month_4
CUST_100720,49,Working Age (25-55),Male,101000.0,39000,debt_consolidation,8,17,8,0.3248,0,0,0,Month_4
CUST_100721,35,Working Age (25-55),Female,16100.0,2000,small_business,0,11,11,0.1679,0,0,0,Month_4
CUST_100722,48,Working Age (25-55),Female,26800.0,9900,debt_consolidation,5,21,8,0.3866,0,1,1,Month_4
CUST_100723,54,Working Age (25-55),Male,20000.0,8200,debt_consolidation,9,16,6,0.2943,1,1,1,Month_4
CUST_100724,45,Working Age (25-55),Female,31500.0,4900,debt_consolidation,7,17,8,0.5436,1,1,1,Month_4
CUST_100725,55,Working Age (25-55),Male,101800.0,30500,home_improvement,4,16,9,0.279,0,0,0,Month_4
CUST_100726,40,Working Age (25-55),Male,25300.0,4500,debt_consolidation,0,19,8,0.1321,1,0,0,Month_4
CUST_100727,42,Working Age (25-55),Female,111700.0,45500,debt_consolidation,3,16,8,0.115,0,0,1,Month_4
CUST_100728,58,Senior (>55),Male,44600.0,14000,debt_consolidation,3,17,5,0.4171,0,0,1,Month_4
CUST_100729,27,Working Age (25-55),Male,33300.0,5700,debt_consolidation,9,10,3,0.2292,0,0,0,Month_4
CUST_100730,29,Working Age (25-55),Male,109000.0,14800,debt_consolidation,8,9,10,0.2693,0,0,0,Month_4
CUST_100731,27,Working Age (25-55),Female,25500.0,11500,home_improvement,1,9,9,0.1609,0,0,0,Month_4
CUST_100732,29,Working Age (25-55),Male,47600.0,16100,credit_card,11,6,10,0.231,0,0,0,Month_4
CUST_100733,49,Working Age (25-55),Male,52500.0,6400,debt_consolidation,5,17,5,0.2114,0,0,0,Month_4
CUST_100734,63,Senior (>55),Male,70100.0,21200,debt_consolidation,7,16,15,0.1572,0,0,0,Month_4
CUST_100735,28,Working Age (25-55),Female,56500.0,26100,debt_consolidation,9,8,5,0.2864,0,1,1,Month_4
CUST_100736,50,Working Age (25-55),Female,25600.0,8600,credit_card,5,12,12,0.3201,1,1,1,Month_4
CUST_100737,36,Working Age (25-55),Female,60600.0,26900,home_improvement,2,12,3,0.4816,0,2,1,Month_4
CUST_100738,57,Senior (>55),Male,32200.0,6100,major_purchase,6,18,5,0.1923,0,0,0,Month_4
CUST_100739,32,Working Age (25-55),Male,46500.0,13100,debt_consolidation,2,11,7,0.35,0,0,0,Month_4
CUST_100740,49,Working Age (25-55),Male,36300.0,4200,debt_consolidation,2,15,5,0.3814,0,0,0,Month_4
CUST_100741,32,Working Age (25-55),Male,62800.0,30400,credit_card,1,9,6,0.1814,0,0,0,Month_4
CUST_100742,35,Working Age (25-55),Male,16100.0,5000,debt_consolidation,3,8,10,0.2806,0,0,0,Month_4
CUST_100743,57,Senior (>55),Male,32100.0,15300,debt_consolidation,10,22,9,0.2803,0,0,0,Month_4
CUST_100744,44,Working Age (25-55),Male,48000.0,13400,medical,2,15,9,0.5321,0,0,1,Month_4
CUST_100745,28,Working Age (25-55),Female,36100.0,13900,debt_consolidation,10,13,5,0.3316,1,0,1,Month_4
CUST_100746,44,Working Age (25-55),Female,42900.0,12100,debt_consolidation,1,17,5,0.3626,1,0,1,Month_4
CUST_100747,41,Working Age (25-55),Female,22600.0,8900,debt_consolidation,2,13,6,0.3501,0,0,1,Month_4
CUST_100748,49,Working Age (25-55),Female,52700.0,18700,small_business,4,24,9,0.1894,0,0,0,Month_4
CUST_100749,46,Working Age (25-55),Male,61800.0,9900,credit_card,19,21,9,0.2213,0,0,0,Month_4
CUST_100750,23,Young (<25),Female,47800.0,9200,debt_consolidation,2,12,6,0.1284,0,0,0,Month_4
CUST_100751,40,Working Age (25-55),Male,63700.0,8700,major_purchase,11,15,6,0.5215,1,0,1,Month_4
CUST_100752,50,Working Age (25-55),Female,57600.0,20300,debt_consolidation,4,19,9,0.131,1,0,0,Month_4
CUST_100753,40,Working Age (25-55),Male,28500.0,9700,debt_consolidation,9,17,9,0.3493,0,0,0,Month_4
CUST_100754,28,Working Age (25-55),Male,82900.0,35600,credit_card,7,7,8,0.4,0,1,1,Month_4
CUST_100755,28,Working Age (25-55),Female,103800.0,48800,credit_card,0,11,4,0.2378,0,2,1,Month_4
CUST_100756,31,Working Age (25-55),Male,68500.0,26900,home_improvement,4,17,3,0.1927,0,0,0,Month_4
CUST_100757,48,Working Age (25-55),Male,31600.0,5300,major_purchase,6,18,2,0.2749,0,0,0,Month_4
CUST_100758,41,Working Age (25-55),Male,23900.0,7400,debt_consolidation,2,15,6,0.4001,0,0,1,Month_4
CUST_100759,30,Working Age (25-55),Female,45600.0,7200,home_improvement,4,8,11,0.3966,0,0,0,Month_4
CUST_100760,52,Working Age (25-55),Male,57300.0,26600,debt_consolidation,5,21,7,0.1565,0,0,0,Month_4
CUST_100761,46,Working Age (25-55),Female,55200.0,9300,debt_consolidation,3,17,4,0.5227,1,0,1,Month_4
CUST_100762,51,Working Age (25-55),Male,79700.0,23300,credit_card,4,14,7,0.2064,0,0,0,Month_4
CUST_100763,50,Working Age (25-55),Male,23600.0,5100,debt_consolidation,3,13,4,0.2867,0,0,0,Month_4
CUST_100764,41,Working Age (25-55),Male,46300.0,14100,major_purchase,1,16,9,0.1373,0,1,0,Month_4
CUST_100765,31,Working Age (25-55),Female,23900.0,5900,debt_consolidation,2,3,8,0.2042,0,0,0,Month_4
CUST_100766,37,Working Age (25-55),Male,96700.0,38000,debt_consolidation,6,14,4,0.3038,0,1,0,Month_4
CUST_100767,33,Working Age (25-55),Female,100900.0,44200,credit_card,11,9,2,0.3893,1,0,1,Month_4
CUST_100768,54,Working Age (25-55),Male,31100.0,8300,debt_consolidation,0,20,6,0.4062,0,0,0,Month_4
CUST_100769,51,Working Age (25-55),Female,79400.0,22900,debt_consolidation,0,17,12,0.2379,0,3,0,Month_4
CUST_100770,30,Working Age (25-55),Male,16100.0,3600,debt_consolidation,6,16,7,0.2179,0,0,0,Month_4
CUST_100771,39,Working Age (25-55),Female,51600.0,12900,debt_consolidation,7,17,6,0.2374,1,1,1,Month_4
CUST_100772,19,Young (<25),Female,48000.0,7500,medical,1,7,5,0.26,0,1,0,Month_4
CUST_100773,34,Working Age (25-55),Male,19900.0,5400,debt_consolidation,16,15,9,0.4984,1,1,1,Month_4
CUST_100774,35,Working Age (25-55),Male,34000.0,9900,credit_card,12,16,6,0.3603,0,0,0,Month_4
CUST_100775,38,Working Age (25-55),Female,36700.0,9800,medical,0,11,9,0.1575,1,2,1,Month_4
CUST_100776,23,Young (<25),Male,45600.0,8500,debt_consolidation,0,4,8,0.1368,0,1,0,Month_4
CUST_100777,27,Working Age (25-55),Male,129700.0,24300,credit_card,3,12,11,0.3815,1,1,0,Month_4
CUST_100778,32,Working Age (25-55),Female,33400.0,4700,credit_card,1,16,9,0.5077,0,1,1,Month_4
CUST_100779,32,Working Age (25-55),Male,88800.0,33900,credit_card,9,7,7,0.3593,0,0,0,Month_4
CUST_100780,30,Working Age (25-55),Male,67300.0,10800,debt_consolidation,3,10,12,0.2505,0,0,0,Month_4
CUST_100781,44,Working Age (25-55),Male,86400.0,34600,credit_card,11,18,2,0.2485,0,0,0,Month_4
CUST_100782,19,Young (<25),Male,45300.0,19900,credit_card,1,1,7,0.1531,0,0,1,Month_4
CUST_100783,46,Working Age (25-55),Female,34600.0,9700,home_improvement,0,16,8,0.5207,0,1,1,Month_4
CUST_100784,44,Working Age (25-55),Female,63000.0,21700,small_business,15,19,11,0.3789,0,0,0,Month_4
CUST_100785,43,Working Age (25-55),Male,40900.0,14100,small_business,7,10,8,0.3854,0,0,1,Month_4
CUST_100786,52,Working Age (25-55),Male,34500.0,9400,credit_card,5,15,8,0.1809,0,0,1,Month_4
CUST_100787,24,Young (<25),Male,83600.0,34000,credit_card,0,10,9,0.1689,0,0,0,Month_4
CUST_100788,59,Senior (>55),Female,159200.0,50000,medical,6,18,6,0.4523,0,0,0,Month_4
CUST_100789,36,Working Age (25-55),Female,37100.0,16900,home_improvement,3,10,4,0.256,0,0,0,Month_4
CUST_100790,40,Working Age (25-55),Male,84600.0,34700,debt_consolidation,1,9,9,0.3299,1,0,1,Month_4
CUST_100791,29,Working Age (25-55),Female,73900.0,14100,credit_card,2,11,5,0.1611,0,1,0,Month_4
CUST_100792,45,Working Age (25-55),Male,32100.0,4900,debt_consolidation,0,16,7,0.2971,1,0,1,Month_4
CUST_100793,35,Working Age (25-55),Male,101900.0,21600,debt_consolidation,10,7,10,0.2772,0,0,0,Month_4
CUST_100794,45,Working Age (25-55),Female,84200.0,28400,medical,0,16,8,0.2716,0,0,0,Month_4
CUST_100795,52,Working Age (25-55),Male,36300.0,8900,credit_card,0,14,8,0.2243,0,1,0,Month_4
CUST_100796,48,Working Age (25-55),Female,86600.0,40200,home_improvement,1,14,5,0.1831,0,0,0,Month_4
CUST_100797,26,Working Age (25-55),Female,62500.0,14800,home_improvement,3,6,9,0.2346,0,1,0,Month_4
CUST_100798,50,Working Age (25-55),Female,54400.0,11200,credit_card,5,17,7,0.3261,0,0,0,Month_4
CUST_100799,53,Working Age (25-55),Male,66900.0,27100,debt_consolidation,0,17,10,0.3099,0,1,1,Month_4
CUST_100800,52,Working Age (25-55),Male,46300.0,21900,debt_consolidation,2,18,10,0.1299,0,2,0,Month_4
CUST_100801,31,Working Age (25-55),Male,93500.0,40300,credit_card,7,7,9,0.2968,0,0,0,Month_4
CUST_100802,26,Working Age (25-55),Male,89900.0,44000,home_improvement,5,9,10,0.3011,0,1,1,Month_4
CUST_100803,43,Working Age (25-55),Male,49200.0,9200,home_improvement,2,9,8,0.3555,1,1,1,Month_4
CUST_100804,61,Senior (>55),Female,33700.0,11500,debt_consolidation,0,19,11,0.2119,0,2,0,Month_4
CUST_100805,32,Working Age (25-55),Female,18000.0,8100,debt_consolidation,3,8,8,0.1944,0,0,0,Month_4
CUST_100806,28,Working Age (25-55),Male,19200.0,2500,home_improvement,0,8,7,0.4372,1,2,1,Month_4
CUST_100807,50,Working Age (25-55),Male,16100.0,4300,debt_consolidation,2,20,6,0.3875,0,0,0,Month_4
CUST_100808,45,Working Age (25-55),Male,96300.0,41200,major_purchase,20,18,6,0.2359,0,1,0,Month_4
CUST_100809,39,Working Age (25-55),Male,35900.0,17300,credit_card,1,6,7,0.1363,0,0,0,Month_4
CUST_100810,30,Working Age (25-55),Female,40000.0,17900,debt_consolidation,10,8,6,0.2303,0,1,0,Month_4
CUST_100811,38,Working Age (25-55),Female,39800.0,16400,small_business,0,17,6,0.2974,0,0,0,Month_4
CUST_100812,60,Senior (>55),Male,24000.0,3200,debt_consolidation,4,20,7,0.1652,0,2,0,Month_4
CUST_100813,31,Working Age (25-55),Female,73600.0,22400,credit_card,10,6,8,0.4418,0,3,0,Month_4
CUST_100814,35,Working Age (25-55),Female,37600.0,16800,debt_consolidation,1,11,4,0.4746,0,0,1,Month_4
CUST_100815,46,Working Age (25-55),Female,24900.0,6900,debt_consolidation,2,21,6,0.2199,0,0,0,Month_4
CUST_100816,67,Senior (>55),Female,45700.0,12500,debt_consolidation,1,19,9,0.2314,0,0,0,Month_4
CUST_100817,31,Working Age (25-55),Male,21500.0,8700,small_business,9,11,2,0.2293,0,1,0,Month_4
CUST_100818,30,Working Age (25-55),Female,31000.0,13900,home_improvement,2,3,12,0.1264,0,0,0,Month_4
CUST_100819,45,Working Age (25-55),Female,52400.0,16600,home_improvement,6,18,9,0.3337,0,2,0,Month_4
CUST_100820,24,Young (<25),Female,66200.0,12500,medical,6,6,3,0.3019,0,0,0,Month_4
CUST_100821,58,Senior (>55),Male,45300.0,6100,debt_consolidation,0,18,10,0.2835,0,0,0,Month_4
CUST_100822,63,Senior (>55),Male,76300.0,22300,credit_card,13,25,11,0.172,0,0,0,Month_4
CUST_100823,44,Working Age (25-55),Male,60900.0,29400,debt_consolidation,5,11,8,0.3292,0,0,1,Month_4
CUST_100824,19,Young (<25),Male,58900.0,16000,home_improvement,1,7,5,0.3477,0,1,1,Month_4
CUST_100825,30,Working Age (25-55),Female,98200.0,42700,home_improvement,1,8,9,0.3368,0,0,1,Month_4
CUST_100826,36,Working Age (25-55),Female,22800.0,3700,home_improvement,1,17,9,0.2972,0,0,1,Month_4
CUST_100827,26,Working Age (25-55),Male,33700.0,12800,credit_card,8,9,10,0.5278,0,0,1,Month_4
CUST_100828,53,Working Age (25-55),Female,57900.0,20500,credit_card,4,19,1,0.3548,0,0,0,Month_4
CUST_100829,27,Working Age (25-55),Male,22800.0,10200,debt_consolidation,0,5,9,0.3145,1,0,1,Month_4
CUST_100830,36,Working Age (25-55),Female,24500.0,10500,major_purchase,15,13,4,0.3036,0,0,0,Month_4
CUST_100831,22,Young (<25),Male,39300.0,10200,credit_card,4,3,5,0.1768,0,0,0,Month_4
CUST_100832,62,Senior (>55),Female,51400.0,10000,debt_consolidation,0,21,7,0.1336,0,0,0,Month_4
CUST_100833,56,Senior (>55),Female,46500.0,14900,small_business,6,19,5,0.3535,0,0,0,Month_4
CUST_100834,62,Senior (>55),Male,32000.0,15100,credit_card,15,24,6,0.3958,0,0,0,Month_4
