customer_id,age,age_group,gender,annual_income,loan_amount,loan_purpose,employment_length_years,credit_history_years,num_open_credit_lines,debt_to_income_ratio,has_previous_default,delinquent_2yrs,risk_label
CUST_102118,19,Young (<25),Male,36900.0,15500,credit_card,1,6,7,0.2581,0,1,1
CUST_102119,37,Working Age (25-55),Female,22200.0,6200,debt_consolidation,0,13,1,0.3507,0,1,1
CUST_102120,68,Senior (>55),Male,29300.0,5600,medical,4,21,8,0.3469,0,0,0
CUST_102121,49,Working Age (25-55),Female,56400.0,7700,credit_card,8,18,4,0.1411,0,0,0
CUST_102122,39,Working Age (25-55),Male,37800.0,5900,debt_consolidation,6,16,8,0.2196,1,0,1
CUST_102123,36,Working Age (25-55),Female,60300.0,17100,home_improvement,1,13,3,0.2829,0,0,0
CUST_102124,40,Working Age (25-55),Male,40000.0,8300,debt_consolidation,9,19,6,0.1146,0,0,0
CUST_102125,46,Working Age (25-55),Male,30300.0,3500,debt_consolidation,2,15,7,0.1593,0,2,0
CUST_102126,25,Working Age (25-55),Female,28400.0,7400,credit_card,7,7,7,0.1702,0,1,0
CUST_102127,53,Working Age (25-55),Male,127900.0,46200,credit_card,0,19,8,0.1111,0,1,0
CUST_102128,48,Working Age (25-55),Male,88300.0,36400,debt_consolidation,3,18,13,0.2979,0,2,1
CUST_102129,48,Working Age (25-55),Female,140300.0,42800,debt_consolidation,4,17,6,0.2101,0,1,0
CUST_102130,45,Working Age (25-55),Female,72900.0,25700,major_purchase,1,11,10,0.055,0,1,0
CUST_102131,40,Working Age (25-55),Male,42800.0,9700,debt_consolidation,7,14,7,0.2263,0,1,0
CUST_102132,48,Working Age (25-55),Female,112200.0,30700,debt_consolidation,4,15,6,0.2789,0,0,0
CUST_102133,47,Working Age (25-55),Female,53200.0,18900,medical,0,14,3,0.3313,0,1,1
CUST_102134,35,Working Age (25-55),Female,61200.0,21700,debt_consolidation,4,12,5,0.2274,0,0,0
CUST_102135,33,Working Age (25-55),Female,52900.0,13200,credit_card,3,8,7,0.2447,1,0,1
CUST_102136,41,Working Age (25-55),Female,18000.0,5200,debt_consolidation,1,10,5,0.2613,0,0,1
CUST_102137,58,Senior (>55),Female,131000.0,50000,credit_card,27,12,4,0.4131,0,1,0
CUST_102138,25,Working Age (25-55),Male,71000.0,22800,debt_consolidation,7,13,7,0.1522,0,0,0
CUST_102139,22,Young (<25),Male,65000.0,21100,medical,1,9,9,0.1857,1,0,1
CUST_102140,41,Working Age (25-55),Female,52400.0,19600,debt_consolidation,3,13,10,0.3415,0,1,1
CUST_102141,40,Working Age (25-55),Male,59300.0,8300,credit_card,1,11,14,0.3109,0,0,0
CUST_102142,42,Working Age (25-55),Male,39000.0,11000,major_purchase,7,6,8,0.0472,0,0,1
CUST_102143,42,Working Age (25-55),Male,76000.0,33100,medical,13,12,10,0.1396,0,0,0
CUST_102144,37,Working Age (25-55),Female,26400.0,6000,debt_consolidation,2,15,15,0.064,0,1,0
CUST_102145,57,Senior (>55),Female,60000.0,12200,small_business,8,22,10,0.4467,0,0,0
CUST_102146,20,Young (<25),Male,73800.0,22900,debt_consolidation,2,8,9,0.4294,1,0,1
CUST_102147,30,Working Age (25-55),Male,48600.0,8600,credit_card,2,10,5,0.157,0,0,0
CUST_102148,38,Working Age (25-55),Male,66400.0,19600,debt_consolidation,13,17,4,0.233,0,0,0
CUST_102149,20,Young (<25),Male,31400.0,4800,debt_consolidation,2,6,9,0.2943,0,1,1
CUST_102150,37,Working Age (25-55),Female,31900.0,9700,debt_consolidation,3,16,10,0.1956,0,1,0
CUST_102151,59,Senior (>55),Male,61700.0,19200,credit_card,5,19,6,0.1028,0,1,0
CUST_102152,40,Working Age (25-55),Female,78700.0,19400,credit_card,1,11,7,0.3895,0,0,1
CUST_102153,42,Working Age (25-55),Female,19300.0,4500,debt_consolidation,1,11,7,0.0404,0,2,0
CUST_102154,24,Young (<25),Male,72200.0,13400,credit_card,6,5,10,0.1473,0,1,0
CUST_102155,32,Working Age (25-55),Female,40200.0,8700,medical,5,13,7,0.2724,0,1,1
CUST_102156,35,Working Age (25-55),Female,48700.0,13400,home_improvement,8,10,8,0.568,0,1,1
CUST_102157,36,Working Age (25-55),Male,25900.0,4800,credit_card,1,9,4,0.1051,0,2,0
CUST_102158,55,Working Age (25-55),Female,33900.0,12700,major_purchase,3,21,4,0.4158,0,0,1
CUST_102159,46,Working Age (25-55),Male,92200.0,32100,credit_card,17,17,7,0.2462,0,2,0
CUST_102160,26,Working Age (25-55),Male,55200.0,10700,debt_consolidation,1,11,7,0.0511,0,0,0
CUST_102161,42,Working Age (25-55),Male,43900.0,5900,credit_card,0,16,7,0.318,0,1,1
CUST_102162,45,Working Age (25-55),Female,50800.0,5100,debt_consolidation,3,13,9,0.0601,0,0,0
CUST_102163,53,Working Age (25-55),Female,70900.0,21900,home_improvement,2,18,5,0.125,0,0,0
CUST_102164,58,Senior (>55),Female,69000.0,12000,medical,0,20,8,0.1435,0,0,0
CUST_102165,27,Working Age (25-55),Female,52000.0,5400,debt_consolidation,9,6,2,0.2272,0,2,0
CUST_102166,30,Working Age (25-55),Female,98800.0,22300,debt_consolidation,12,7,8,0.3314,0,0,0
CUST_102167,24,Young (<25),Male,92400.0,40400,debt_consolidation,4,6,4,0.0409,0,0,0
CUST_102168,37,Working Age (25-55),Female,68000.0,23200,debt_consolidation,7,19,6,0.2963,0,0,0
CUST_102169,45,Working Age (25-55),Male,55800.0,22300,home_improvement,9,14,10,0.1628,0,0,0
CUST_102170,51,Working Age (25-55),Female,77800.0,11700,credit_card,6,21,7,0.0981,0,0,0
CUST_102171,39,Working Age (25-55),Male,64400.0,8100,debt_consolidation,0,12,7,0.1342,0,0,0
CUST_102172,36,Working Age (25-55),Male,97100.0,10100,small_business,0,15,4,0.2771,0,0,0
CUST_102173,41,Working Age (25-55),Female,88900.0,38600,debt_consolidation,0,17,8,0.3292,0,1,1
CUST_102174,29,Working Age (25-55),Female,30900.0,6300,medical,0,13,7,0.3863,0,0,1
CUST_102175,65,Senior (>55),Male,29800.0,7800,debt_consolidation,1,23,3,0.1741,0,0,0
CUST_102176,20,Young (<25),Male,36800.0,8800,credit_card,2,11,15,0.0905,0,0,0
CUST_102177,42,Working Age (25-55),Male,92700.0,33000,debt_consolidation,1,15,5,0.1551,0,0,0
CUST_102178,64,Senior (>55),Female,22800.0,4800,debt_consolidation,0,27,4,0.2246,0,0,0
CUST_102179,40,Working Age (25-55),Female,67300.0,19300,home_improvement,3,9,12,0.2779,0,0,0
CUST_102180,37,Working Age (25-55),Male,66100.0,29600,credit_card,1,13,6,0.2428,0,0,1
CUST_102181,35,Working Age (25-55),Male,102700.0,26200,major_purchase,7,13,7,0.075,0,0,0
CUST_102182,37,Working Age (25-55),Female,59800.0,17500,credit_card,0,10,3,0.2283,0,0,1
CUST_102183,56,Senior (>55),Male,25900.0,7100,major_purchase,9,21,7,0.1195,0,0,0
CUST_102184,19,Young (<25),Female,32000.0,12200,medical,1,2,10,0.3488,0,1,1
CUST_102185,58,Senior (>55),Female,28300.0,5500,credit_card,6,18,5,0.1273,0,0,0
CUST_102186,22,Young (<25),Female,40300.0,6400,credit_card,4,1,9,0.203,0,0,0
CUST_102187,36,Working Age (25-55),Female,49000.0,17800,small_business,13,17,4,0.1887,0,0,1
CUST_102188,34,Working Age (25-55),Male,28500.0,7000,debt_consolidation,1,11,4,0.0769,0,1,0
CUST_102189,47,Working Age (25-55),Female,121600.0,50000,small_business,26,22,10,0.2739,0,0,0
CUST_102190,20,Young (<25),Female,26100.0,8500,credit_card,2,9,11,0.0635,0,0,0
CUST_102191,45,Working Age (25-55),Male,113600.0,33800,home_improvement,6,17,9,0.2212,0,0,0
CUST_102192,64,Senior (>55),Male,104000.0,13000,debt_consolidation,2,20,3,0.3724,0,0,0
CUST_102193,23,Young (<25),Male,88800.0,31600,home_improvement,3,4,7,0.1575,0,0,0
CUST_102194,42,Working Age (25-55),Male,37000.0,12600,debt_consolidation,5,16,10,0.3194,0,1,1
CUST_102195,32,Working Age (25-55),Female,65400.0,21200,home_improvement,4,10,7,0.3106,0,0,1
CUST_102196,45,Working Age (25-55),Male,26800.0,5200,credit_card,6,11,9,0.2825,0,1,1
CUST_102197,40,Working Age (25-55),Male,89400.0,38600,debt_consolidation,0,9,6,0.3049,0,0,1
CUST_102198,32,Working Age (25-55),Male,52000.0,11100,major_purchase,2,8,5,0.0815,0,0,0
CUST_102199,45,Working Age (25-55),Female,43300.0,6600,home_improvement,2,21,7,0.1057,0,2,0
CUST_102200,61,Senior (>55),Female,27600.0,12300,medical,1,27,11,0.1081,0,0,0
CUST_102201,37,Working Age (25-55),Male,18000.0,6500,debt_consolidation,0,13,8,0.2967,0,0,1
CUST_102202,48,Working Age (25-55),Female,30600.0,7500,credit_card,0,17,11,0.1092,1,0,0
CUST_102203,24,Young (<25),Male,99900.0,42700,credit_card,2,7,5,0.3216,0,0,1
CUST_102204,28,Working Age (25-55),Male,43400.0,5700,credit_card,3,6,7,0.13,0,0,0
CUST_102205,45,Working Age (25-55),Male,49400.0,6500,debt_consolidation,0,19,6,0.0825,0,0,0
CUST_102206,57,Senior (>55),Male,77700.0,26300,debt_consolidation,14,25,7,0.1983,0,0,0
CUST_102207,44,Working Age (25-55),Male,146300.0,23700,major_purchase,7,12,10,0.1706,0,0,0
CUST_102208,36,Working Age (25-55),Female,112300.0,47300,debt_consolidation,6,12,6,0.4344,0,1,1
CUST_102209,39,Working Age (25-55),Male,31700.0,12500,medical,0,12,7,0.3176,0,0,1
CUST_102210,24,Young (<25),Male,18600.0,3900,debt_consolidation,4,7,5,0.2921,0,1,1
CUST_102211,47,Working Age (25-55),Female,198300.0,50000,medical,3,20,12,0.0861,0,0,0
CUST_102212,50,Working Age (25-55),Female,188700.0,21700,credit_card,20,13,5,0.2414,1,0,0
CUST_102213,34,Working Age (25-55),Female,60100.0,17600,home_improvement,6,13,9,0.1277,1,0,0
CUST_102214,34,Working Age (25-55),Male,26900.0,11500,debt_consolidation,4,14,3,0.2036,0,1,1
CUST_102215,43,Working Age (25-55),Female,92000.0,36700,major_purchase,9,14,7,0.3827,1,1,1
CUST_102216,34,Working Age (25-55),Male,51100.0,11500,credit_card,0,14,13,0.213,0,0,0
CUST_102217,39,Working Age (25-55),Female,50900.0,8300,credit_card,0,14,4,0.433,0,0,0
CUST_102218,65,Senior (>55),Female,88600.0,15400,debt_consolidation,5,26,7,0.112,0,0,0
CUST_102219,37,Working Age (25-55),Male,65100.0,18200,credit_card,0,8,6,0.3793,0,0,1
CUST_102220,35,Working Age (25-55),Female,28200.0,8700,small_business,0,11,9,0.1733,0,0,0
CUST_102221,32,Working Age (25-55),Male,45300.0,5000,debt_consolidation,6,10,9,0.2798,0,0,0
CUST_102222,48,Working Age (25-55),Male,77900.0,19100,home_improvement,1,8,5,0.2249,0,0,0
CUST_102223,37,Working Age (25-55),Male,71700.0,28000,debt_consolidation,4,9,2,0.2485,0,2,0
CUST_102224,32,Working Age (25-55),Female,62600.0,16000,major_purchase,12,8,6,0.0669,1,1,0
CUST_102225,55,Working Age (25-55),Male,90500.0,14400,medical,1,22,8,0.1834,0,0,0
CUST_102226,57,Senior (>55),Male,44400.0,19300,debt_consolidation,1,17,7,0.0542,0,0,1
CUST_102227,32,Working Age (25-55),Male,59800.0,11600,debt_consolidation,0,8,6,0.2232,0,1,1
CUST_102228,19,Young (<25),Male,18000.0,6800,credit_card,0,9,12,0.1231,0,0,0
CUST_102229,52,Working Age (25-55),Male,42300.0,7100,debt_consolidation,0,13,6,0.1168,1,1,1
CUST_102230,31,Working Age (25-55),Male,82500.0,20500,credit_card,0,4,9,0.205,0,0,0
CUST_102231,49,Working Age (25-55),Male,43700.0,11900,debt_consolidation,2,16,10,0.0876,0,0,0
CUST_102232,19,Young (<25),Female,41900.0,11500,credit_card,1,2,11,0.0954,0,0,0
CUST_102233,50,Working Age (25-55),Female,30600.0,8600,debt_consolidation,6,13,7,0.2368,0,0,0
CUST_102234,25,Working Age (25-55),Female,94100.0,16800,debt_consolidation,7,10,5,0.2997,0,0,0
CUST_102235,48,Working Age (25-55),Female,73300.0,20600,debt_consolidation,7,19,13,0.1319,0,0,0
CUST_102236,40,Working Age (25-55),Female,85300.0,22900,credit_card,3,16,4,0.2261,0,0,0
CUST_102237,28,Working Age (25-55),Female,21000.0,3600,credit_card,0,13,10,0.1503,0,0,0
CUST_102238,35,Working Age (25-55),Male,49600.0,22100,debt_consolidation,6,15,6,0.2245,0,0,0
CUST_102239,48,Working Age (25-55),Female,46400.0,18700,credit_card,2,10,11,0.1196,0,0,0
CUST_102240,41,Working Age (25-55),Male,46400.0,19100,small_business,0,15,4,0.3504,0,1,1
CUST_102241,47,Working Age (25-55),Female,38600.0,13100,debt_consolidation,9,14,4,0.04,0,0,0
CUST_102242,63,Senior (>55),Female,44800.0,7000,small_business,2,19,6,0.3681,0,1,1
CUST_102243,21,Young (<25),Female,86400.0,25800,credit_card,1,9,16,0.2581,0,0,0
CUST_102244,59,Senior (>55),Female,18900.0,7300,debt_consolidation,10,15,5,0.0983,0,0,0
CUST_102245,41,Working Age (25-55),Male,144000.0,16400,debt_consolidation,11,9,11,0.04,0,0,0
CUST_102246,29,Working Age (25-55),Male,70700.0,19300,credit_card,2,12,6,0.3409,0,0,1
CUST_102247,24,Young (<25),Female,52900.0,12600,home_improvement,2,9,4,0.2762,0,1,1
CUST_102248,37,Working Age (25-55),Female,89200.0,15500,debt_consolidation,4,13,7,0.2247,0,0,0
CUST_102249,51,Working Age (25-55),Female,24400.0,5700,medical,6,15,6,0.1431,0,0,0
CUST_102250,38,Working Age (25-55),Male,37600.0,16700,credit_card,0,15,6,0.4074,0,2,1
CUST_102251,58,Senior (>55),Male,50700.0,17900,debt_consolidation,4,22,8,0.0925,0,0,0
CUST_102252,22,Young (<25),Male,114800.0,23500,debt_consolidation,4,7,4,0.3842,1,0,1
CUST_102253,39,Working Age (25-55),Male,52800.0,16500,debt_consolidation,1,10,3,0.3535,1,2,1
CUST_102254,24,Young (<25),Male,69400.0,12900,credit_card,6,7,11,0.1896,0,0,0
CUST_102255,44,Working Age (25-55),Female,39200.0,12300,credit_card,14,17,5,0.0689,0,0,0
CUST_102256,50,Working Age (25-55),Female,70800.0,29300,home_improvement,1,21,7,0.1476,0,1,0
CUST_102257,34,Working Age (25-55),Male,136300.0,40200,home_improvement,7,10,6,0.306,0,0,0
CUST_102258,19,Young (<25),Male,93700.0,33400,debt_consolidation,1,5,7,0.2792,0,0,1
CUST_102259,42,Working Age (25-55),Male,51800.0,13400,credit_card,6,14,5,0.3657,0,0,1
CUST_102260,45,Working Age (25-55),Male,78600.0,22300,debt_consolidation,7,16,8,0.3465,0,3,1
CUST_102261,44,Working Age (25-55),Female,74400.0,25500,debt_consolidation,1,13,10,0.2212,0,0,0
CUST_102262,54,Working Age (25-55),Male,71600.0,27500,home_improvement,6,10,5,0.2684,0,0,1
CUST_102263,27,Working Age (25-55),Male,99900.0,33000,debt_consolidation,8,13,4,0.2554,0,0,0
CUST_102264,48,Working Age (25-55),Female,99500.0,44000,small_business,2,22,2,0.1312,0,0,0
CUST_102265,54,Working Age (25-55),Male,50500.0,19500,medical,0,17,10,0.2253,1,0,1
CUST_102266,19,Young (<25),Male,77100.0,28700,credit_card,0,3,7,0.1485,1,0,1
CUST_102267,43,Working Age (25-55),Female,43900.0,17400,debt_consolidation,4,14,7,0.1854,0,0,0
CUST_102268,33,Working Age (25-55),Female,32600.0,6500,debt_consolidation,15,10,7,0.4082,0,0,1
CUST_102269,39,Working Age (25-55),Female,46700.0,11700,debt_consolidation,8,16,8,0.3419,1,0,1
CUST_102270,44,Working Age (25-55),Male,52000.0,15500,credit_card,2,15,9,0.3031,0,0,0
CUST_102271,34,Working Age (25-55),Female,21700.0,5700,small_business,3,9,2,0.2172,0,1,1
CUST_102272,31,Working Age (25-55),Male,87000.0,34500,credit_card,1,6,4,0.3363,0,0,1
CUST_102273,40,Working Age (25-55),Male,18000.0,2000,home_improvement,0,16,6,0.0799,0,1,0
CUST_102274,26,Working Age (25-55),Female,241100.0,41800,home_improvement,3,10,10,0.0856,1,0,0
CUST_102275,26,Working Age (25-55),Male,123800.0,50000,small_business,3,12,7,0.2372,0,0,1
CUST_102276,48,Working Age (25-55),Male,46900.0,5700,debt_consolidation,3,13,10,0.2512,0,0,0
CUST_102277,26,Working Age (25-55),Female,54500.0,9800,small_business,8,14,9,0.04,0,0,0
CUST_102278,47,Working Age (25-55),Female,64000.0,14300,credit_card,4,11,6,0.1005,0,0,0
CUST_102279,45,Working Age (25-55),Male,39200.0,14200,debt_consolidation,4,17,8,0.4281,1,0,0
CUST_102280,19,Young (<25),Male,60200.0,17800,medical,0,1,6,0.1487,0,0,0
CUST_102281,31,Working Age (25-55),Female,50100.0,21700,major_purchase,13,8,6,0.189,1,1,1
CUST_102282,54,Working Age (25-55),Female,51400.0,9200,credit_card,7,23,12,0.0499,0,2,0
CUST_102283,28,Working Age (25-55),Female,59900.0,24300,small_business,10,12,6,0.0979,0,0,0
CUST_102284,34,Working Age (25-55),Male,26300.0,5200,debt_consolidation,2,10,6,0.4754,0,1,1
CUST_102285,45,Working Age (25-55),Female,55400.0,10300,debt_consolidation,3,14,11,0.2348,1,3,1
CUST_102286,49,Working Age (25-55),Male,59300.0,16300,debt_consolidation,3,17,4,0.0793,0,0,0
CUST_102287,36,Working Age (25-55),Male,58200.0,7300,credit_card,1,14,8,0.0907,0,2,0
CUST_102288,32,Working Age (25-55),Female,48100.0,11300,credit_card,5,14,9,0.2121,0,2,0
CUST_102289,57,Senior (>55),Male,101300.0,22700,debt_consolidation,11,18,3,0.1057,0,0,0
CUST_102290,60,Senior (>55),Female,44600.0,7000,credit_card,0,16,7,0.3274,0,0,0
CUST_102291,51,Working Age (25-55),Male,61400.0,24600,debt_consolidation,0,18,7,0.3929,1,0,1
CUST_102292,41,Working Age (25-55),Female,110600.0,26000,debt_consolidation,6,12,4,0.3747,0,2,1
CUST_102293,30,Working Age (25-55),Male,51900.0,23000,debt_consolidation,1,6,3,0.2982,0,0,1
CUST_102294,30,Working Age (25-55),Male,61000.0,25300,debt_consolidation,4,11,4,0.1124,1,0,1
CUST_102295,46,Working Age (25-55),Female,51400.0,8600,debt_consolidation,5,15,11,0.0476,0,0,0
CUST_102296,45,Working Age (25-55),Female,107000.0,29600,debt_consolidation,1,16,9,0.2252,1,0,1
CUST_102297,56,Senior (>55),Female,47000.0,14600,debt_consolidation,8,16,6,0.1948,0,0,0
CUST_102298,47,Working Age (25-55),Female,109700.0,42400,debt_consolidation,3,17,8,0.3211,0,0,1
CUST_102299,21,Young (<25),Male,51200.0,21000,debt_consolidation,3,3,9,0.2512,0,0,1
CUST_102300,52,Working Age (25-55),Male,33800.0,10800,major_purchase,7,15,3,0.4808,0,0,1
CUST_102301,28,Working Age (25-55),Female,78700.0,8800,debt_consolidation,10,9,7,0.2797,0,0,0
CUST_102302,35,Working Age (25-55),Male,45800.0,12300,credit_card,0,17,9,0.1811,0,2,0
CUST_102303,43,Working Age (25-55),Male,76200.0,31200,debt_consolidation,1,17,8,0.0632,0,0,0
CUST_102304,63,Senior (>55),Male,18000.0,6300,debt_consolidation,0,25,8,0.1158,0,1,0
CUST_102305,75,Senior (>55),Female,54300.0,22000,debt_consolidation,2,30,9,0.1689,0,0,0
CUST_102306,47,Working Age (25-55),Female,42100.0,14100,major_purchase,11,27,6,0.0874,0,0,0
CUST_102307,37,Working Age (25-55),Female,30200.0,3500,debt_consolidation,3,13,8,0.0971,0,2,0
CUST_102308,46,Working Age (25-55),Male,40000.0,17600,credit_card,9,20,5,0.2964,0,1,1
CUST_102309,50,Working Age (25-55),Female,39500.0,16600,credit_card,1,20,3,0.1062,1,0,0
CUST_102310,36,Working Age (25-55),Female,52800.0,7600,debt_consolidation,2,15,12,0.2257,0,0,0
CUST_102311,61,Senior (>55),Female,25500.0,3600,major_purchase,11,26,8,0.2698,0,0,0
CUST_102312,42,Working Age (25-55),Male,64500.0,18600,debt_consolidation,2,13,9,0.2276,0,0,0
CUST_102313,45,Working Age (25-55),Female,114900.0,41900,debt_consolidation,7,14,7,0.1313,0,0,0
CUST_102314,47,Working Age (25-55),Female,63200.0,14800,debt_consolidation,1,17,7,0.0951,1,3,1
CUST_102315,45,Working Age (25-55),Female,84500.0,12500,debt_consolidation,14,15,10,0.1863,0,0,0
CUST_102316,50,Working Age (25-55),Female,98900.0,27600,debt_consolidation,4,18,4,0.1922,1,1,1
CUST_102317,32,Working Age (25-55),Male,106900.0,23300,credit_card,7,15,13,0.4345,0,0,0
CUST_102318,33,Working Age (25-55),Female,151500.0,33800,debt_consolidation,0,10,9,0.2189,0,1,0
CUST_102319,26,Working Age (25-55),Female,41200.0,13400,credit_card,3,8,13,0.2055,0,0,0
CUST_102320,45,Working Age (25-55),Male,36500.0,15000,debt_consolidation,11,16,7,0.1997,0,0,0
CUST_102321,49,Working Age (25-55),Female,83400.0,24600,medical,10,16,7,0.361,0,0,0
CUST_102322,45,Working Age (25-55),Female,80000.0,27300,debt_consolidation,0,10,7,0.0626,0,0,0
CUST_102323,60,Senior (>55),Male,83000.0,27500,credit_card,1,19,4,0.1981,0,0,0
CUST_102324,39,Working Age (25-55),Female,153100.0,44800,home_improvement,2,15,7,0.1916,0,0,0
CUST_102325,48,Working Age (25-55),Female,54500.0,11400,debt_consolidation,0,21,11,0.285,0,1,0
CUST_102326,26,Working Age (25-55),Female,68500.0,15900,debt_consolidation,6,5,7,0.1405,0,0,0
CUST_102327,35,Working Age (25-55),Male,31600.0,6700,debt_consolidation,1,8,6,0.4258,0,0,1
CUST_102328,48,Working Age (25-55),Male,175300.0,50000,debt_consolidation,2,16,7,0.3715,0,0,0
CUST_102329,50,Working Age (25-55),Male,45000.0,17500,debt_consolidation,5,11,7,0.0723,0,1,0
CUST_102330,36,Working Age (25-55),Male,45700.0,13800,credit_card,3,11,12,0.0715,0,1,0
CUST_102331,39,Working Age (25-55),Female,44800.0,18800,debt_consolidation,6,8,7,0.0468,0,0,0
CUST_102332,21,Young (<25),Female,38000.0,15600,credit_card,3,11,5,0.1397,0,0,0
CUST_102333,35,Working Age (25-55),Male,36300.0,15400,debt_consolidation,0,9,5,0.2227,0,0,1
CUST_102334,50,Working Age (25-55),Male,40600.0,7200,small_business,6,22,4,0.3163,0,0,0
CUST_102335,46,Working Age (25-55),Female,25600.0,9000,debt_consolidation,1,19,5,0.1125,0,0,0
CUST_102336,46,Working Age (25-55),Male,35200.0,11000,debt_consolidation,2,14,8,0.3871,1,0,1
CUST_102337,40,Working Age (25-55),Female,158200.0,50000,debt_consolidation,0,10,11,0.1227,0,0,0
CUST_102338,40,Working Age (25-55),Female,81200.0,15600,debt_consolidation,0,13,7,0.2061,0,0,0
CUST_102339,32,Working Age (25-55),Female,90200.0,31000,credit_card,1,10,5,0.4807,0,0,1
CUST_102340,48,Working Age (25-55),Female,103500.0,25200,credit_card,2,17,4,0.1636,0,0,0
CUST_102341,45,Working Age (25-55),Male,148600.0,50000,credit_card,11,13,6,0.4091,0,0,1
CUST_102342,45,Working Age (25-55),Male,20400.0,7700,credit_card,6,17,10,0.2288,0,2,1
CUST_102343,33,Working Age (25-55),Female,27500.0,4800,major_purchase,15,12,3,0.3628,0,0,0
CUST_102344,19,Young (<25),Female,34800.0,5700,credit_card,1,5,9,0.0677,1,2,1
CUST_102345,53,Working Age (25-55),Male,41800.0,14700,debt_consolidation,1,16,11,0.3571,1,0,1
CUST_102346,34,Working Age (25-55),Female,45900.0,13400,debt_consolidation,1,11,10,0.1673,0,0,0
CUST_102347,29,Working Age (25-55),Male,42400.0,12500,debt_consolidation,1,7,6,0.3501,0,1,1
CUST_102348,48,Working Age (25-55),Female,61100.0,22200,credit_card,1,16,5,0.0784,0,0,0
CUST_102349,35,Working Age (25-55),Male,55200.0,22000,debt_consolidation,5,12,7,0.252,0,2,1
CUST_102350,52,Working Age (25-55),Female,36400.0,6700,credit_card,3,18,6,0.2488,0,0,0
CUST_102351,47,Working Age (25-55),Female,18000.0,5300,debt_consolidation,2,21,7,0.049,0,0,0
CUST_102352,48,Working Age (25-55),Female,31400.0,12200,small_business,0,16,4,0.1703,0,1,0
CUST_102353,23,Young (<25),Female,40100.0,16300,medical,0,11,6,0.097,0,0,0
CUST_102354,54,Working Age (25-55),Female,47300.0,9500,debt_consolidation,1,19,8,0.2526,0,0,0
CUST_102355,43,Working Age (25-55),Male,29100.0,4000,small_business,0,14,4,0.3447,0,0,1
CUST_102356,35,Working Age (25-55),Female,41400.0,7500,small_business,7,11,8,0.2484,0,0,0
CUST_102357,41,Working Age (25-55),Female,29100.0,12500,medical,0,14,7,0.2662,0,0,1
CUST_102358,19,Young (<25),Male,50600.0,13200,debt_consolidation,1,7,12,0.2005,0,0,0
CUST_102359,44,Working Age (25-55),Male,30000.0,7400,home_improvement,2,12,6,0.1975,0,0,0
CUST_102360,27,Working Age (25-55),Male,34000.0,3600,debt_consolidation,0,5,7,0.2037,1,0,1
CUST_102361,23,Young (<25),Male,26400.0,3100,credit_card,5,10,12,0.1091,0,0,0
CUST_102362,21,Young (<25),Female,49800.0,16600,home_improvement,3,10,10,0.1992,0,0,0
CUST_102363,53,Working Age (25-55),Male,33600.0,10300,home_improvement,1,20,9,0.4302,0,0,1
CUST_102364,32,Working Age (25-55),Male,89200.0,26900,debt_consolidation,11,11,7,0.1358,1,0,0
CUST_102365,58,Senior (>55),Male,67700.0,9400,small_business,0,22,7,0.364,0,0,0
CUST_102366,33,Working Age (25-55),Female,52100.0,11600,debt_consolidation,1,13,8,0.2417,0,0,0
CUST_102367,19,Young (<25),Female,34900.0,13400,debt_consolidation,1,9,7,0.242,0,0,1
CUST_102368,26,Working Age (25-55),Female,66800.0,10800,credit_card,6,6,4,0.2281,0,1,0
CUST_102369,54,Working Age (25-55),Male,79200.0,32400,small_business,1,15,6,0.2302,0,0,0
CUST_102370,38,Working Age (25-55),Male,58600.0,8400,medical,0,12,5,0.1534,0,0,0
CUST_102371,33,Working Age (25-55),Male,130900.0,20800,home_improvement,9,11,6,0.2641,0,0,0
CUST_102372,41,Working Age (25-55),Female,69800.0,18700,debt_consolidation,1,13,7,0.1784,0,0,1
CUST_102373,46,Working Age (25-55),Male,89500.0,38600,debt_consolidation,1,10,7,0.1494,0,0,0
CUST_102374,53,Working Age (25-55),Male,58300.0,12600,debt_consolidation,3,23,8,0.1617,1,0,0
CUST_102375,57,Senior (>55),Female,78600.0,26000,debt_consolidation,12,19,6,0.2572,0,0,0
CUST_102376,35,Working Age (25-55),Male,35000.0,10700,debt_consolidation,0,12,5,0.2553,0,0,0
CUST_102377,24,Young (<25),Female,42100.0,6400,debt_consolidation,6,12,8,0.349,1,1,1
CUST_102378,35,Working Age (25-55),Male,65700.0,12300,debt_consolidation,4,5,5,0.2234,0,2,0
CUST_102379,43,Working Age (25-55),Male,65400.0,27800,small_business,2,13,7,0.1447,0,0,0
CUST_102380,28,Working Age (25-55),Male,71600.0,11800,credit_card,6,8,6,0.2374,0,0,0
CUST_102381,28,Working Age (25-55),Male,99200.0,34000,home_improvement,10,8,10,0.1093,0,0,0
CUST_102382,44,Working Age (25-55),Male,24700.0,10800,debt_consolidation,1,14,8,0.3554,1,0,1
CUST_102383,39,Working Age (25-55),Male,31700.0,4500,debt_consolidation,0,17,5,0.1289,0,0,0
CUST_102384,40,Working Age (25-55),Female,61500.0,14700,debt_consolidation,12,16,5,0.1693,0,0,0
CUST_102385,30,Working Age (25-55),Male,36400.0,6500,debt_consolidation,5,13,13,0.2123,0,0,0
CUST_102386,37,Working Age (25-55),Female,260000.0,46200,credit_card,2,13,8,0.2202,0,0,0
